pool_id,chain,symbol,bpt_price,earned_fees,fees_to_vebal,fees_to_dao,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit
0xcf7b51ce5755513d4be016b0e28d6edeffa1d52a000200000000000000000617,mainnet,80RDNT-20wETH,0.4373,175.9782,173.4216,93.3808,0.0000,0.0000,0.0000,-266.8024,0,1737002567
0x9f9d900462492d4c21e9523ca95a7cd86142f298000200000000000000000462,mainnet,50rETH-50RPL,208.0469,126.3077,124.4727,67.0238,0.0000,0.0000,0.0000,-191.4965,0,1736577683
0x1cce5169bde03f3d5ad0206f6bd057953539dae600020000000000000000062b,mainnet,ECLP-GYD-sDAI,1.0248,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1734683675
0x40c806394d03d350420d13cd7d1de1c806f349560000000000000000000005f5,mainnet,qETH/WETH,3488.9872,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1735082459
0x47a4f5440ab097cf3ec7abeedf1afecc5749a4e200000000000000000000068d,mainnet,aETH/wstETH,3386.6550,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1725947075
0x49cbd67651fbabce12d1df18499896ec87bef46f00000000000000000000064a,mainnet,sDAI/3Pool,1.0294,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1733849447
0xbad20c15a773bf03ab973302f61fabcea5101f0a000000000000000000000034,gnosis,bb-WETH-wstETH,3453.1708,6859.2147,17997.9003,9691.1771,27689.0774,18861.3704,8827.7070,0.0000,0,1736889610
0xc771c1a5905420daec317b154eb13e4198ba97d0000000000000000000000023,base,rETH-WETH-BPT,3457.2182,4175.2932,14364.0539,7734.4905,22862.4120,15573.5207,7288.8912,763.8676,0,1736980273
0x54d86e177cdc664b5f9b17eb5fd6a76fa529e466000200000000000000000199,base,ECLP-cbETH-wstETH,3415.6464,91.5816,315.0638,169.6497,0.0000,0.0000,0.0000,-484.7135,0,1736991665
0xab99a3e856deb448ed99713dfce62f937e2d4d74000000000000000000000118,base,weETH/wETH,3465.9441,48.4172,166.5672,89.6900,0.0000,0.0000,0.0000,-256.2572,0,1736697339
0x0c659734f1eef9c63b7ebdf78a164cdd745586db000000000000000000000046,base,USDC/USDbC/axlUSDC,1.0643,4.3261,14.8830,8.0139,0.0000,0.0000,0.0000,-22.8969,0,1736680597
0xfd2620c9cfcec7d152467633b3b0ca338d3d78cc00000000000000000000001c,avalanche,sAVAX-WAVAX-BPT,40.1012,2520.9982,1177.2284,633.8922,2169.1350,1477.5811,691.5539,358.0143,0,1736956629
0xc13546b97b9b1b15372368dc06529d7191081f5b00000000000000000000001d,avalanche,ggAVAX-WAVAX-BPT,39.7621,498.3398,232.7093,125.3050,0.0000,0.0000,0.0000,-358.0143,0,1736945226
0xb61371ab661b1acec81c699854d2f911070c059e000000000000000000000516,arbitrum,ezETH/wstETH,3492.5004,4726.4362,2854.5368,1537.0583,4962.9229,3644.5002,1318.4227,571.3279,0,1736985667
0x32df62dc3aed2cd6224193052ce665dc181658410002000000000000000003bd,arbitrum,RDNT-WETH,0.4417,3693.1736,2230.4966,1201.0366,3877.9611,2905.4411,972.5200,446.4279,0,1737002987
0xb3047330c1cb5eb1a3670fabfb99bdc106d631eb0000000000000000000005e4,arbitrum,sUSDX/USDX,0.9964,2262.5525,1366.4713,735.7922,2375.7590,1882.1643,493.5947,273.4955,0,1737000960
0xd0ec47c54ca5e20aaae4616c25c825c7f48d40690000000000000000000004ef,arbitrum,rETH/wETH BPT,3419.7698,1833.8481,1107.5548,596.3756,1925.6045,1575.5260,350.0785,221.6741,0,1736935247
0x2ce4457acac29da4736ae6f5cd9f583a6b335c270000000000000000000004dc,arbitrum,sFRAX/4POOL,1.0268,1458.3491,880.7717,474.2617,1531.3175,1306.9438,224.3737,176.2841,0,1736774828
0x9791d590788598535278552eecd4b211bfc790cb000000000000000000000498,arbitrum,wstETH-WETH-BPT,3469.5998,1282.2775,774.4330,417.0024,1346.4361,1181.0055,165.4306,155.0007,0,1736954106
0x2d6ced12420a9af5a83765a8c48be2afcd1a8feb000000000000000000000500,arbitrum,cbETH/rETH/wstETH,3442.7685,757.7575,457.6485,246.4261,795.6718,0.0000,795.6718,91.5971,0,1736866189
0xc2598280bfea1fe18dfcabd21c7165c40c6859d30000000000000000000004f3,arbitrum,wstETH/sfrxETH,3449.7121,756.3449,456.7954,245.9667,794.1885,0.0000,794.1885,91.4264,0,1736851217
0xcdcef9765d369954a4a936064535710f7235110a000200000000000000000558,arbitrum,ECLP-weETH-wstETH,3442.3484,699.0619,422.1993,227.3381,734.0394,0.0000,734.0394,84.5020,0,1736986605
0xf13758d6edd1937dcb3f4fe75889b579d400299a000000000000000000000595,arbitrum,weETH/wETH,3420.4799,471.0643,284.4998,153.1922,0.0000,0.0000,0.0000,-437.6921,0,1736986986
0x7b54c44fbe6db6d97fd22b8756f89c0af16202cc00000000000000000000053c,arbitrum,ETHx/wstETH,3451.0237,443.1207,267.6233,144.1048,0.0000,0.0000,0.0000,-411.7281,0,1736743786
0x90e6cb5249f5e1572afbf8a96d8a1ca6acffd73900000000000000000000055c,arbitrum,rsETH/wETH,3424.5264,332.4618,200.7907,108.1181,0.0000,0.0000,0.0000,-308.9087,0,1737002230
0x3fd4954a851ead144c2ff72b1f5a38ea5976bd54000000000000000000000480,arbitrum,ankrETH/wstETH-BPT,3466.2053,197.7502,119.4315,64.3093,0.0000,0.0000,0.0000,-183.7408,0,1735791484
0xef0c116a2818a5b1a5d836a291856a321f43c2fb00020000000000000000053a,arbitrum,ECLP-WOETH-WETH,3433.3056,148.7495,89.8375,48.3740,0.0000,0.0000,0.0000,-138.2115,0,1736970058
0x46472cba35e6800012aa9fcc7939ff07478c473e00020000000000000000056c,arbitrum,ECLP-GHO-AUSDC,1.0155,135.5983,81.8948,44.0972,0.0000,0.0000,0.0000,-125.9920,0,1737000960
0xdeeaf8b0a8cf26217261b813e085418c7dd8f1ee00020000000000000000058f,arbitrum,ECLP-sUSDe-GYD,1.0277,122.2785,73.8502,39.7655,0.0000,0.0000,0.0000,-113.6157,0,1736971051
0x7967fa58b9501600d96bd843173b9334983ee6e600020000000000000000056e,arbitrum,ECLP-wstETH-WETH,3417.9065,97.2256,58.7195,31.6182,0.0000,0.0000,0.0000,-90.3377,0,1736949650
0x423a1323c871abc9d89eb06855bf5347048fc4a5000000000000000000000496,arbitrum,4POOL,1.0184,94.3515,56.9837,30.6835,0.0000,0.0000,0.0000,-87.6672,0,1736964271
0x125bc5a031b2db6733bfa35d914ffa428095978b000200000000000000000514,arbitrum,ECLP-AUSDC-AUSDT,1.0549,72.1336,43.5651,23.4582,0.0000,0.0000,0.0000,-67.0233,0,1736500133
0x7272163a931dac5bbe1cb5fefaf959bb65f7346f000200000000000000000549,arbitrum,ECLP-GYD-AUSDT,1.0199,64.6069,39.0194,21.0105,0.0000,0.0000,0.0000,-60.0299,0,1736967699
0x6e822c64c00393b2078f2a5bb75c575ab505b55c000200000000000000000548,arbitrum,ECLP-GYD-AUSDC,1.0207,31.5777,19.0714,10.2692,0.0000,0.0000,0.0000,-29.3406,0,1737004236
0xff38cc0ce0de4476c5a3e78675b48420a851035b000200000000000000000593,arbitrum,ECLP-GHO-GYD-rh,1.0172,27.1326,16.3868,8.8236,0.0000,0.0000,0.0000,-25.2104,0,1736997041
0x6ce1d1e46548ef657f8d7ebddfc4beadb04f72f30002000000000000000005a1,arbitrum,ECLP-wstETH-GYD,2900.7957,26.2676,15.8643,8.5423,0.0000,0.0000,0.0000,-24.4067,0,1736967739
0xca8ecd05a289b1fbc2e0eaec07360c4bfec07b6100020000000000000000051d,arbitrum,2CLP-AUSDC-USDC,1.0286,8.4281,5.0902,2.7409,0.0000,0.0000,0.0000,-7.8310,0,1736982687
0x8d58755ca11d2c7273fed72aeb637e38a66c228c00000000000000000000058c,arbitrum,sUSX/USDC,1.0114,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1732105215
0xa899c63ba9ff275d6bfc83e43ee8e58ff6987584000200000000000000000594,arbitrum,ECLP-rETH-wstETH,3412.1061,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1735605154
0xab297f94235de777b85024ed1208ff43852385d90000000000000000000005bb,arbitrum,wUSDL/GHO,1.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,1736911431
